src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.2.200,192.168.2.1,38102,21403,2048,1970-01-01 09:12:03,56.0,3714285.7142857146,53571.42857142857,35714.28571428572,17857.14285714286,2,1,152,56,76.0,76.0,76.0,0.0,56.0,56.0,56.0,0.0,76,56,69.33333333333333,9.428090415820634,88.8888888888889,40,20,20,0,28.0,46.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,69.33333333333333,29200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,56.0,0,2,1,152,56
192.168.2.200,192.168.2.1,34486,19809,2048,1970-01-01 09:12:03,147.0,1795918.367346939,27210.884353741498,13605.442176870749,13605.442176870749,2,2,152,112,76.0,76.0,76.0,0.0,56.0,56.0,56.0,0.0,76,56,66.0,10.0,100.0,40,40,20,0,49.0,106.0,14.0,40.65300316909769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,29200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,56.0,0,2,2,152,112
192.168.2.200,192.168.2.1,44654,32979,2048,1970-01-01 09:12:03,58.0,3586206.896551724,51724.137931034486,34482.75862068965,17241.379310344826,2,1,152,56,76.0,76.0,76.0,0.0,56.0,56.0,56.0,0.0,76,56,69.33333333333333,9.428090415820634,88.8888888888889,40,20,20,0,29.0,49.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,69.33333333333333,29200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,56.0,0,2,1,152,56
192.168.2.1,192.168.2.200,31013,47536,2048,1970-01-01 09:12:03,29.0,3862068.9655172415,68965.5172413793,68965.5172413793,0.0,2,0,112,0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,56,56,56.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,56.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0,2,0,112,0
192.168.2.200,192.168.2.1,40040,35401,2048,1970-01-01 09:12:03,99.0,2666666.666666667,40404.04040404041,20202.020202020205,20202.020202020205,2,2,152,112,76.0,76.0,76.0,0.0,56.0,56.0,56.0,0.0,76,56,66.0,10.0,100.0,40,40,20,0,33.0,58.0,12.0,18.991226044325487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,29200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,56.0,0,2,2,152,112
192.168.2.200,192.168.2.1,40548,23559,2048,1970-01-01 09:12:03,0.0,0.0,0.0,0.0,0.0,1,0,76,0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,76,76,76.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,76.0,29200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0,1,0,76,0
192.168.2.200,192.168.2.1,35398,12599,2048,1970-01-01 09:12:03,130.0,2030769.230769231,30769.230769230773,15384.615384615388,15384.615384615388,2,2,152,112,76.0,76.0,76.0,0.0,56.0,56.0,56.0,0.0,76,56,66.0,10.0,100.0,40,40,20,0,43.333333333333336,90.0,17.0,33.089105289942324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,29200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,56.0,0,2,2,152,112
192.168.2.200,192.168.2.1,50982,52272,2048,1970-01-01 09:12:03,71.0,3718309.8591549294,56338.02816901408,28169.01408450704,28169.01408450704,2,2,152,112,76.0,76.0,76.0,0.0,56.0,56.0,56.0,0.0,76,56,66.0,10.0,100.0,40,40,20,0,23.666666666666668,50.0,10.0,18.624953392931992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,29200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,56.0,0,2,2,152,112
192.168.2.200,192.168.2.1,47694,28636,2048,1970-01-01 09:12:03,0.0,0.0,0.0,0.0,0.0,1,0,76,0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,76,76,76.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,76.0,29200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0,1,0,76,0
192.168.2.200,192.168.2.1,40130,5775,2048,1970-01-01 09:12:03,117.0,2256410.2564102565,34188.03418803419,17094.017094017094,17094.017094017094,2,2,152,112,76.0,76.0,76.0,0.0,56.0,56.0,56.0,0.0,76,56,66.0,10.0,100.0,40,40,20,0,39.0,83.0,13.0,31.283648551066843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,29200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,56.0,0,2,2,152,112
